Date,Location,Site,Habitat,Transect,Quadrat,Taxonomy,Percent_Cover
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 1,Outer 10,2,3,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 1,Outer 10,2,4,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 1,Outer 10,2,5,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 1,Outer 10,2,6,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 1,Outer 10,2,7,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 1,Outer 10,2,8,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 1,Outer 10,3,1,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 1,Outer 10,5,2,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 1,Outer 10,5,3,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 1,Outer 10,5,4,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 1,Outer 10,1,8,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 1,Outer 10,2,1,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 1,Outer 10,2,2,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 1,Outer 10,2,3,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 1,Outer 10,2,4,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 1,Outer 10,2,5,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 1,Outer 10,2,6,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 1,Outer 10,2,7,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 1,Outer 10,2,8,Porites spp. Massive,3.4
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 1,Outer 10,3,1,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,Porites spp. Massive,0.6
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 1,Outer 10,5,2,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 1,Outer 10,5,3,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 1,Outer 10,5,4,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,Porites spp. Massive,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 1,Outer 10,1,8,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 1,Outer 10,2,1,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 1,Outer 10,2,2,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 1,Outer 10,2,3,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 1,Outer 10,2,4,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 1,Outer 10,2,5,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 1,Outer 10,2,6,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 1,Outer 10,2,7,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 1,Outer 10,2,8,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 1,Outer 10,3,1,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 1,Outer 10,5,2,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 1,Outer 10,5,3,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 1,Outer 10,5,4,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,Psammocora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,Sand,0.6
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 1,Outer 10,1,8,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 1,Outer 10,2,1,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 1,Outer 10,2,2,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 1,Outer 10,2,3,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 1,Outer 10,2,4,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 1,Outer 10,2,5,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 1,Outer 10,2,6,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 1,Outer 10,2,7,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 1,Outer 10,2,8,Sand,1.7
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 1,Outer 10,3,1,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,Sand,0.6
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,Sand,1.1
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,Sand,2.3
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,Sand,0.6
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,Sand,0.6
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 1,Outer 10,5,2,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 1,Outer 10,5,3,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 1,Outer 10,5,4,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,Sand,1.1
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,Sand,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 1,Outer 10,1,8,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 1,Outer 10,2,1,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 1,Outer 10,2,2,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 1,Outer 10,2,3,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 1,Outer 10,2,4,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 1,Outer 10,2,5,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 1,Outer 10,2,6,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 1,Outer 10,2,7,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 1,Outer 10,2,8,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 1,Outer 10,3,1,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 1,Outer 10,5,2,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 1,Outer 10,5,3,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 1,Outer 10,5,4,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,Sandolitha,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 1,Outer 10,1,8,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 1,Outer 10,2,1,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 1,Outer 10,2,2,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 1,Outer 10,2,3,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 1,Outer 10,2,4,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 1,Outer 10,2,5,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 1,Outer 10,2,6,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 1,Outer 10,2,7,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 1,Outer 10,2,8,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 1,Outer 10,3,1,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 1,Outer 10,5,2,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 1,Outer 10,5,3,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 1,Outer 10,5,4,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,Soft Coral,0.0
