Year,Date,Location,Site,Habitat,Transect,Quadrat,Taxonomy_Substrate_Functional_Group,Percent_Cover
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 7,LTER 2,Outer 10,4,7,Lobophora variegata,20
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 7,LTER 2,Outer 10,4,7,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 7,LTER 2,Outer 10,4,7,Peyssonnelia inamoena,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 7,LTER 2,Outer 10,4,7,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 7,LTER 2,Outer 10,4,7,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 8,LTER 2,Outer 10,4,8,Algal Turf,52
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 8,LTER 2,Outer 10,4,8,Asparagopsis taxiformis,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 8,LTER 2,Outer 10,4,8,Coral,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 8,LTER 2,Outer 10,4,8,Crustose Corallines,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 8,LTER 2,Outer 10,4,8,Halimeda minima,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 8,LTER 2,Outer 10,4,8,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 8,LTER 2,Outer 10,4,8,Lobophora variegata,20
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 8,LTER 2,Outer 10,4,8,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 8,LTER 2,Outer 10,4,8,Peyssonnelia inamoena,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 8,LTER 2,Outer 10,4,8,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 8,LTER 2,Outer 10,4,8,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 9,LTER 2,Outer 10,4,9,Algal Turf,64
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 9,LTER 2,Outer 10,4,9,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 9,LTER 2,Outer 10,4,9,Coral,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 9,LTER 2,Outer 10,4,9,Crustose Corallines,16
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 9,LTER 2,Outer 10,4,9,Halimeda minima,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 9,LTER 2,Outer 10,4,9,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 9,LTER 2,Outer 10,4,9,Lobophora variegata,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 9,LTER 2,Outer 10,4,9,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 9,LTER 2,Outer 10,4,9,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 9,LTER 2,Outer 10,4,9,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 9,LTER 2,Outer 10,4,9,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 1,LTER 2,Outer 10,5,1,Algal Turf,44
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 1,LTER 2,Outer 10,5,1,Asparagopsis taxiformis,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 1,LTER 2,Outer 10,5,1,Coral,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 1,LTER 2,Outer 10,5,1,Crustose Corallines,16
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 1,LTER 2,Outer 10,5,1,Halimeda minima,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 1,LTER 2,Outer 10,5,1,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 1,LTER 2,Outer 10,5,1,Lobophora variegata,24
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 1,LTER 2,Outer 10,5,1,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 1,LTER 2,Outer 10,5,1,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 1,LTER 2,Outer 10,5,1,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 1,LTER 2,Outer 10,5,1,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 10,LTER 2,Outer 10,5,10,Algal Turf,48
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 10,LTER 2,Outer 10,5,10,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 10,LTER 2,Outer 10,5,10,Coral,12
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 10,LTER 2,Outer 10,5,10,Crustose Corallines,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 10,LTER 2,Outer 10,5,10,Halimeda minima,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 10,LTER 2,Outer 10,5,10,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 10,LTER 2,Outer 10,5,10,Lobophora variegata,24
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 10,LTER 2,Outer 10,5,10,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 10,LTER 2,Outer 10,5,10,Peyssonnelia inamoena,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 10,LTER 2,Outer 10,5,10,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 10,LTER 2,Outer 10,5,10,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 2,LTER 2,Outer 10,5,2,Algal Turf,56
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 2,LTER 2,Outer 10,5,2,Asparagopsis taxiformis,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 2,LTER 2,Outer 10,5,2,Coral,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 2,LTER 2,Outer 10,5,2,Crustose Corallines,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 2,LTER 2,Outer 10,5,2,Halimeda minima,16
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 2,LTER 2,Outer 10,5,2,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 2,LTER 2,Outer 10,5,2,Lobophora variegata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 2,LTER 2,Outer 10,5,2,Millepora platyphylla,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 2,LTER 2,Outer 10,5,2,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 2,LTER 2,Outer 10,5,2,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 2,LTER 2,Outer 10,5,2,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 3,LTER 2,Outer 10,5,3,Algal Turf,44
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 3,LTER 2,Outer 10,5,3,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 3,LTER 2,Outer 10,5,3,Coral,12
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 3,LTER 2,Outer 10,5,3,Crustose Corallines,12
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 3,LTER 2,Outer 10,5,3,Halimeda minima,16
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 3,LTER 2,Outer 10,5,3,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 3,LTER 2,Outer 10,5,3,Lobophora variegata,16
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 3,LTER 2,Outer 10,5,3,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 3,LTER 2,Outer 10,5,3,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 3,LTER 2,Outer 10,5,3,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 3,LTER 2,Outer 10,5,3,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 4,LTER 2,Outer 10,5,4,Algal Turf,44
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 4,LTER 2,Outer 10,5,4,Asparagopsis taxiformis,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 4,LTER 2,Outer 10,5,4,Coral,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 4,LTER 2,Outer 10,5,4,Crustose Corallines,12
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 4,LTER 2,Outer 10,5,4,Halimeda minima,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 4,LTER 2,Outer 10,5,4,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 4,LTER 2,Outer 10,5,4,Lobophora variegata,32
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 4,LTER 2,Outer 10,5,4,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 4,LTER 2,Outer 10,5,4,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 4,LTER 2,Outer 10,5,4,Sand,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 4,LTER 2,Outer 10,5,4,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 5,LTER 2,Outer 10,5,5,Algal Turf,36
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 5,LTER 2,Outer 10,5,5,Asparagopsis taxiformis,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 5,LTER 2,Outer 10,5,5,Coral,12
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 5,LTER 2,Outer 10,5,5,Crustose Corallines,24
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 5,LTER 2,Outer 10,5,5,Halimeda minima,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 5,LTER 2,Outer 10,5,5,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 5,LTER 2,Outer 10,5,5,Lobophora variegata,12
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 5,LTER 2,Outer 10,5,5,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 5,LTER 2,Outer 10,5,5,Peyssonnelia inamoena,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 5,LTER 2,Outer 10,5,5,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 5,LTER 2,Outer 10,5,5,Turbinaria ornata,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 6,LTER 2,Outer 10,5,6,Algal Turf,44
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 6,LTER 2,Outer 10,5,6,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 6,LTER 2,Outer 10,5,6,Coral,16
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 6,LTER 2,Outer 10,5,6,Crustose Corallines,20
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 6,LTER 2,Outer 10,5,6,Halimeda minima,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 6,LTER 2,Outer 10,5,6,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 6,LTER 2,Outer 10,5,6,Lobophora variegata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 6,LTER 2,Outer 10,5,6,Millepora platyphylla,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 6,LTER 2,Outer 10,5,6,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 6,LTER 2,Outer 10,5,6,Sand,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 6,LTER 2,Outer 10,5,6,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 7,LTER 2,Outer 10,5,7,Algal Turf,64
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 7,LTER 2,Outer 10,5,7,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 7,LTER 2,Outer 10,5,7,Coral,16
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 7,LTER 2,Outer 10,5,7,Crustose Corallines,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 7,LTER 2,Outer 10,5,7,Halimeda minima,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 7,LTER 2,Outer 10,5,7,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 7,LTER 2,Outer 10,5,7,Lobophora variegata,12
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 7,LTER 2,Outer 10,5,7,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 7,LTER 2,Outer 10,5,7,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 7,LTER 2,Outer 10,5,7,Sand,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 7,LTER 2,Outer 10,5,7,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 8,LTER 2,Outer 10,5,8,Algal Turf,60
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 8,LTER 2,Outer 10,5,8,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 8,LTER 2,Outer 10,5,8,Coral,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 8,LTER 2,Outer 10,5,8,Crustose Corallines,12
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 8,LTER 2,Outer 10,5,8,Halimeda minima,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 8,LTER 2,Outer 10,5,8,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 8,LTER 2,Outer 10,5,8,Lobophora variegata,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 8,LTER 2,Outer 10,5,8,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 8,LTER 2,Outer 10,5,8,Peyssonnelia inamoena,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 8,LTER 2,Outer 10,5,8,Sand,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 8,LTER 2,Outer 10,5,8,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 9,LTER 2,Outer 10,5,9,Algal Turf,60
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 9,LTER 2,Outer 10,5,9,Asparagopsis taxiformis,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 9,LTER 2,Outer 10,5,9,Coral,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 9,LTER 2,Outer 10,5,9,Crustose Corallines,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 9,LTER 2,Outer 10,5,9,Halimeda minima,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 9,LTER 2,Outer 10,5,9,Halimeda taenicola,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 9,LTER 2,Outer 10,5,9,Lobophora variegata,24
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 9,LTER 2,Outer 10,5,9,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 9,LTER 2,Outer 10,5,9,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 9,LTER 2,Outer 10,5,9,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 5 Quad 9,LTER 2,Outer 10,5,9,Turbinaria ornata,0
