Date,Location,Sand,CTB,Non_Coralline_Crustose_Algae,Soft_Coral,Macroalgae,Acanthastrea,Acropora,Astrea,Astreopora,Cyphastrea,Fungiidae_unidentified,Gardinoseris,Goniastrea,Herpolitha,Leptastrea,Leptoseris,Lobophyllia,Millepora,Montipora,Pachyseris,Pavona,Plesiastrea,Pocillopora,Porites,Porites_irregularis,Porites_rus,Porites_spp_Massive,Psammocora,Sandolitha,Stylocoeniella,Tubastrea,Unknown_or_Other
2005,LTER 1 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,  11.7,  21.6,990.9,na,na,na,  13.5,na,na,na,na,na,na,na,  13.5,na,na,na,na,na,   0.6,na,  16.4,  22.2,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,na,   2.6,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  97.4,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 1-2 Quadrat 2,na,   0.6,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  99.4,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 1-2 Quadrat 3,na,  26.8,990.9,na,   1.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  71.9,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 1-2 Quadrat 4,   1.9,  30.2,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  61.6,na,na,na,   6.3,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 1-2 Quadrat 5,  57.3,  10.8,990.9,na,   0.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  31.2,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,na,  23.7,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  76.3,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,   1.9,   3.2,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  94.9,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 2-3 Quadrat 1,na,  43.2,990.9,na,   1.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  54.8,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,   4.0,   4.6,990.9,na,   4.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  87.4,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 2-3 Quadrat 3,   1.4,   1.4,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  97.3,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 2-3 Quadrat 4,   0.7,na,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  99.3,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 2-3 Quadrat 5,   4.3,  11.2,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  84.5,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 2-3 Quadrat 6,  18.7,  23.9,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  57.4,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 2-3 Quadrat 7,  10.4,  76.6,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  13.0,na,na,na,na,na,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 2-3 Quadrat 8,na,  96.8,990.9,na,   0.6,na,na,na,na,na,na,na,na,na,na,na,na,na,   2.6,na,na,na,na,na,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 3-4 Quadrat 1,na,  50.9,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   7.4,na,na,na,na,  41.7,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 3-4 Quadrat 2,na,  30.9,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   4.3,na,na,na,na,  64.8,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 3-4 Quadrat 3,na,  87.2,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   2.7,   2.7,na,na,na,   7.4,na,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 3-4 Quadrat 4,   2.0,  87.4,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   9.3,na,   1.3,na,na,na,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 3-4 Quadrat 5,na,  91.1,990.9,na,na,na,   2.5,na,na,na,na,na,na,na,na,na,na,na,   6.4,na,na,na,na,na,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 3-4 Quadrat 6,na,  73.0,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  27.0,na,na,na,na,na,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 3-4 Quadrat 8,na,  99.4,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   0.6,na,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 4-5 Quadrat 1,na,  97.4,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   2.6,na,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 4-5 Quadrat 2,na,  80.9,990.9,na,   6.6,na,na,na,na,na,na,na,na,na,na,na,na,na,   5.3,na,   0.7,na,na,   6.6,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 4-5 Quadrat 3,   8.9,  82.8,990.9,na,   0.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   7.6,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 4-5 Quadrat 4,na,  28.0,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  72.0,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 4-5 Quadrat 5,na,  99.3,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   0.7,na,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 4-5 Quadrat 6,na,  80.7,990.9,na,   4.3,na,na,na,na,na,na,na,na,na,na,na,na,na,   5.6,na,na,na,na,   9.3,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 4-5 Quadrat 7,na,  87.7,990.9,na,   7.7,na,na,na,na,na,na,na,na,na,na,na,na,na,   3.2,na,na,na,na,   1.3,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 4-5 Quadrat 8,na,na,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na, 100.0,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 5-6 Quadrat 1,na,   1.4,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  98.6,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,na,  68.2,990.9,na,   2.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  29.2,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,na,  81.0,990.9,na,na,na,  11.1,na,na,na,na,na,na,na,na,na,na,na,   7.2,na,na,na,   0.7,na,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,na,  71.7,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  28.3,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,na,  10.8,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   0.6,na,   3.2,na,na,  85.4,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,na,  91.1,990.9,na,   1.9,na,na,na,na,na,na,na,na,na,na,na,na,na,   0.6,na,na,na,   0.6,   5.7,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,na,  78.8,990.9,na,   9.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   1.3,na,na,  10.9,na,na,na,na,na,na,na,na
2005,LTER 2 Fringing Reef Coral Transect Pole 5-6 Quadrat 8,   0.7,  81.2,990.9,na,na,na,na,na,na,na,   0.7,na,na,na,na,na,na,na,   2.8,na,   2.1,na,   1.4,  11.1,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,na,  30.9,990.9,na,  17.0,na,   1.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  28.5,  22.4,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,na,  50.9,990.9,na,   3.6,na,  12.7,na,na,na,na,na,na,na,   0.6,na,na,na,na,na,na,na,  13.3,  18.8,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,   2.5,  76.1,990.9,na,   1.8,na,   8.0,na,na,na,na,na,na,na,na,na,na,na,   4.9,na,   0.6,na,   6.1,na,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,na,  50.3,990.9,na,   1.1,na,  26.0,na,na,na,na,na,na,na,   1.1,na,na,na,na,na,na,na,  21.5,na,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,na,  61.0,990.9,na,   1.3,na,  13.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  18.8,   5.2,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,   1.3,  31.3,990.9,na,   2.0,na,  45.3,na,na,na,na,na,na,na,na,na,na,   0.7,na,na,na,na,  18.7,   0.7,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,na,  47.6,990.9,na,  11.4,na,  31.9,na,na,na,na,na,na,na,na,na,na,na,na,na,   0.6,na,   5.4,   2.4,na,na,na,   0.6,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,na,  53.1,990.9,na,na,na,  30.9,na,na,na,na,na,na,na,na,na,na,na,   1.9,na,   6.2,na,   3.1,   4.3,na,na,na,   0.6,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,na,  72.1,990.9,na,na,na,  13.9,na,na,na,na,na,na,na,   3.6,na,na,na,   3.0,na,   1.2,na,   4.8,   1.2,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,na,  56.1,990.9,na,na,na,   9.4,na,na,na,   0.6,na,na,na,   0.6,na,na,na,na,na,   0.6,na,  10.5,  21.6,na,na,na,   0.6,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,na,  60.8,990.9,na,   1.8,na,  15.2,na,na,na,na,na,na,na,na,na,na,   7.6,na,na,   0.6,na,  14.0,na,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,na,  76.5,990.9,na,   1.2,na,  14.8,na,na,na,na,na,na,na,na,na,na,na,na,na,   4.3,na,na,   3.1,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,na,  70.9,990.9,na,na,na,  26.7,na,na,na,na,na,na,na,na,na,na,na,na,na,   0.6,na,na,   1.7,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,na,  56.5,990.9,na,  12.5,na,na,na,na,na,na,na,na,na,   3.0,na,na,na,na,na,na,na,  20.8,   7.1,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,   6.4,  52.0,990.9,na,  14.6,na,na,na,na,na,na,na,na,na,na,na,na,   1.2,na,na,na,na,  25.7,na,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,na,  54.7,990.9,na,  16.8,na,na,na,na,na,na,na,na,na,na,na,na,   0.6,   1.2,na,na,na,  21.7,   5.0,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,na,  44.6,990.9,na,   4.8,na,   2.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  28.6,  19.6,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,na,  66.9,990.9,na,na,na,  14.7,na,na,na,na,na,na,na,na,na,na,na,na,na,   2.5,na,  12.9,   3.1,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,na,  53.0,990.9,na,  18.1,na,  10.2,na,na,na,   1.2,na,na,na,   0.6,   0.6,na,na,na,na,na,na,  10.2,   6.0,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,na,  63.8,990.9,na,na,na,  16.0,na,na,na,   0.6,na,na,na,na,na,na,na,   6.1,na,na,na,na,  13.5,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,na,  68.7,990.9,na,   8.4,na,   6.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  12.7,   4.2,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,na,  71.7,990.9,na,   7.8,na,  12.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   1.8,   6.0,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,na,  35.4,990.9,na,   6.1,na,   7.9,na,na,na,na,na,na,na,   0.6,na,na,na,na,na,na,na,  37.2,  12.8,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,na,  46.0,990.9,na,   1.8,na,  22.7,na,na,na,na,na,na,na,na,na,na,na,   1.2,na,na,na,  16.6,  11.7,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,na,  42.6,990.9,na,  29.5,na,   5.1,na,na,na,na,na,na,na,   2.8,na,na,   4.0,na,na,   2.8,na,na,  11.9,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,na,  48.2,990.9,na,   1.8,na,   2.9,na,na,na,na,na,na,na,   1.2,na,na,  19.4,na,na,na,na,  13.5,  11.2,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,na,  62.5,990.9,na,  10.1,na,  10.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  12.5,   4.2,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,   1.8,  60.6,990.9,na,   4.8,na,   7.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  12.7,   9.7,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,   7.1,  47.0,990.9,na,  19.0,na,   6.5,na,na,na,na,na,na,na,   2.4,na,na,na,na,na,na,na,  13.7,   3.6,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,   1.2,  53.1,990.9,na,  19.1,na,na,na,na,na,na,na,na,na,   1.2,na,na,na,na,na,   0.6,na,  13.0,  11.1,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,   7.6,  69.4,990.9,na,  10.0,na,   2.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   2.4,   7.6,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,   1.1,  63.5,990.9,na,  23.6,na,na,na,na,na,na,na,na,na,   0.6,na,na,na,na,na,na,na,   7.3,   3.9,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,na,  72.2,990.9,na,   4.7,na,   8.9,na,na,na,na,na,na,na,na,na,na,na,   3.0,na,na,na,  11.2,na,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,na,  70.3,990.9,na,   7.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   0.6,na,  13.3,   7.9,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,na,  66.5,990.9,na,  11.6,na,   5.5,na,na,na,na,na,na,na,   0.6,na,na,na,   3.0,na,na,na,   6.1,   4.9,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,   7.3,  51.5,990.9,na,  10.3,na,na,na,na,na,na,na,na,na,na,na,na,na,   0.6,na,na,na,   3.0,  27.3,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,   1.2,  64.1,990.9,na,  10.2,na,na,na,na,na,na,na,na,na,   1.2,na,na,na,na,na,na,na,   6.0,  17.4,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,na,  54.1,990.9,na,   2.4,na,  24.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   4.1,  15.3,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,   1.8,  62.7,990.9,na,  20.5,na,   1.2,na,na,na,na,na,na,na,   1.2,na,na,na,na,na,na,na,  11.4,   1.2,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,na,  58.8,990.9,na,na,na,   5.9,na,na,na,   1.8,na,na,na,   4.7,na,na,   1.8,na,na,   0.6,na,  23.5,na,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,na,  45.2,990.9,na,   0.6,na,   2.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   9.0,  42.8,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,na,  53.8,990.9,na,   7.7,na,  20.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   1.1,  16.5,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,na,  75.7,990.9,na,na,na,   2.3,na,na,na,   0.6,na,na,na,   4.0,na,na,na,na,na,na,na,  16.2,na,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,na,  20.0,990.9,na,na,na,   4.7,na,na,na,   1.8,na,na,na,na,na,na,na,na,na,na,na,  12.9,  60.6,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,   1.2,  27.9,990.9,na,   0.6,na,  14.5,na,na,na,   1.2,na,na,na,   2.9,na,na,na,na,na,   2.3,na,  12.8,  36.6,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,   7.9,  17.0,990.9,na,   1.2,na,  17.6,na,na,na,   1.2,na,na,na,   0.6,na,na,   7.9,na,na,na,na,  17.0,  29.7,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,na,  50.9,990.9,na,na,na,   6.0,na,na,na,   1.2,na,na,na,   0.6,na,na,na,na,na,   4.8,na,  24.6,  12.0,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,na,  22.9,990.9,na,   1.2,na,   3.5,na,na,na,   1.2,na,na,na,na,na,na,na,na,na,na,na,na,  71.2,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,na,  11.2,990.9,na,na,na,   1.8,na,na,na,   0.6,na,na,na,na,na,na,na,na,na,  18.8,na,   6.5,  61.2,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,na,  45.3,990.9,na,na,na,  12.8,na,na,na,   2.3,na,na,na,   4.7,na,na,na,na,na,na,na,  19.2,   5.2,na,na,na,  10.5,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,   2.4,  45.8,990.9,na,   0.6,na,  18.5,na,na,na,   3.6,na,na,na,na,na,na,na,na,na,   1.8,na,  14.9,  12.5,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,na,  68.3,990.9,na,   2.6,na,   7.9,   0.5,   0.5,na,   7.4,na,na,na,na,na,na,na,   1.6,na,   2.6,na,   9.0,na,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,na,  43.6,990.9,na,na,na,  16.9,   6.4,   6.4,na,   3.5,na,na,na,   8.1,na,na,na,na,na,   4.1,na,  14.0,   1.2,na,na,na,   2.3,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,   1.8,  50.9,990.9,na,   0.6,na,  25.1,na,na,   0.6,   7.0,na,na,na,   7.0,na,na,na,na,na,   1.8,na,   3.5,   0.6,na,na,na,   1.2,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,na,  62.6,990.9,na,na,na,  20.1,na,na,   1.7,   0.6,na,na,na,   1.7,na,na,na,na,na,   1.1,na,   4.6,   7.5,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,   1.7,  65.4,990.9,na,   0.6,na,   9.5,na,na,na,   3.4,na,na,na,   1.1,na,na,na,   0.6,na,na,na,  17.9,na,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,   4.0,  67.6,990.9,na,   1.1,na,   5.7,na,na,na,na,na,na,na,   1.1,na,na,na,na,na,na,na,   4.0,  16.5,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,   6.9,  69.1,990.9,na,na,na,   6.3,na,na,na,   4.0,na,na,na,na,na,na,na,na,na,na,na,  12.0,   0.6,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,   4.8,  43.5,990.9,na,   3.0,na,  37.5,na,na,na,na,na,na,na,na,na,na,na,na,na,   1.2,na,na,  10.1,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,  11.6,  42.4,990.9,na,   0.6,na,   2.9,na,na,na,   0.6,na,na,na,   1.2,na,na,na,na,na,  14.5,na,   4.1,  22.1,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 6,   3.0,  39.8,990.9,na,   0.6,na,  24.7,na,na,na,   6.0,na,na,na,   2.4,na,na,na,na,na,na,na,  13.9,   9.6,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 7,   1.8,  54.0,990.9,na,   0.6,na,  25.8,na,na,na,   7.4,na,na,na,   1.8,na,na,na,na,na,na,na,   7.4,na,na,na,na,na,   1.2,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,na,  75.2,990.9,na,na,na,  23.0,na,na,na,na,na,na,na,na,na,na,na,na,na,   0.6,na,na,   1.2,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,   8.8,  35.3,990.9,na,   1.8,na,   8.2,na,na,na,   0.6,na,na,na,   1.8,na,na,na,na,na,   0.6,na,  11.2,  29.4,na,na,na,na,   1.8,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,  17.8,  45.6,990.9,na,   1.2,na,  20.1,na,na,na,   1.2,na,na,na,   0.6,na,na,na,na,na,na,na,  11.8,   0.6,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,   7.5,  15.0,990.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   1.2,na,na,na,   5.2,  70.5,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,   2.4,  38.9,990.9,na,na,na,  18.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,  16.8,  23.4,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,  12.1,  77.6,990.9,na,na,na,   6.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,   4.0,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 7,  10.4,  65.0,990.9,na,na,na,  14.7,na,na,na,   2.5,na,na,na,na,na,na,na,na,na,na,na,na,   7.4,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,   6.1,  36.4,990.9,na,na,na,   8.5,  11.5,  11.5,na,   2.4,na,na,na,na,na,na,na,   1.8,na,   4.2,na,   3.0,  15.8,na,na,na,  10.3,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,   2.4,  33.1,990.9,na,   1.2,na,  45.6,na,na,na,na,na,na,na,na,na,na,na,   2.4,na,   5.3,na,  10.1,na,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,   1.2,  48.2,990.9,na,na,na,  32.3,na,na,na,   0.6,na,na,na,na,na,na,na,na,na,   1.8,na,na,  15.9,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,na,  38.0,990.9,na,   1.8,na,  14.0,na,na,na,   0.6,na,na,na,na,na,na,na,na,na,   1.2,na,  22.2,  22.2,na,na,na,na,na,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,na,  64.7,990.9,na,   2.9,na,  15.6,na,na,na,na,na,na,na,   2.9,na,na,na,na,na,na,na,   3.5,   8.7,na,na,na,na,   1.7,na,na,na
2005,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,   3.1,  29.0,990.9,na,na,na,  64.8,na,na,na,   0.6,na,na,na,   2.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
